315	8
316	7
317	3
318	9
319	8
320	11
321	8
322	7
323	8
324	9
325	7
326	7
327	4
328	5
329	7
330	5
331	2
332	10
333	7
334	7
335	9
336	8
337	4
338	7
339	6
340	5
341	2
342	5
343	7
344	5
345	5
346	6
347	9
348	5
349	3
350	3
351	7
352	5
353	6
354	7
355	5
356	6
357	5
358	4
359	7
360	7
361	8
362	9
363	6
364	7
365	4
366	7
367	5
368	8
369	6
370	6
371	11
372	4
373	2
374	17
375	4
376	8
377	5
378	8
379	5
380	8
381	5
382	3
383	3
384	11
385	2
386	3
387	7
388	5
389	5
390	5
391	5
392	7
393	7
394	6
395	9
396	17
397	16
398	1
399	4
400	8
401	7
402	4
403	3
404	1
405	5
406	9
407	10
408	7
409	13
410	4
411	2
412	5
413	10
414	4
415	4
416	8
417	2
418	6
419	4
420	7
421	2
422	3
423	7
424	4
425	6
426	6
427	12
428	5
429	6
430	7
431	6
432	2
433	4
434	6
435	6
436	4
437	9
438	7
439	6
440	6
441	6
442	9
443	4
444	5
445	7
446	10
447	11
448	8
449	6
450	4
451	8
452	8
453	8
454	5
455	8
456	5
457	6
458	10
459	3
460	7
461	6
462	8
463	5
464	6
465	6
466	6
467	3
468	8
469	10
470	8
471	3
472	7
473	7
474	6
475	7
476	5
477	4
478	2
479	12
480	2
481	3
482	7
483	6
484	1
485	5
486	5
487	3
488	6
489	5
490	8
491	7
492	8
493	3
494	11
495	2
496	4
497	4
498	4
499	5
500	4
501	8
502	9
503	4
504	5
505	2
506	7
507	9
508	7
509	4
510	7
511	4
512	4
513	7
514	3
515	6
516	3
517	5
518	8
519	9
520	7
521	7
522	7
523	5
524	8
525	9
526	5
527	5
528	4
529	7
530	4
531	3
532	9
533	7
534	5
535	8
536	11
537	5
538	5
539	10
540	10
541	8
542	4
543	6
544	6
545	7
546	9
547	5
548	4
549	4
550	9
551	8
552	6
553	7
554	9
555	10
556	10
557	6
558	7
559	5
560	7
561	12
562	7
563	8
564	9
565	4
566	7
567	9
568	6
569	5
570	10
571	5
572	4
573	7
574	5
575	5
576	5
577	7
578	8
579	6
580	10
581	5
582	9
583	5
584	4
585	4
586	8
587	7
588	5
589	6
590	8
591	8
592	10
593	9
594	9
595	7
596	5
597	8
598	6
599	9
600	12
601	3
602	10
603	5
604	11
605	8
606	4
607	7
608	4
609	10
610	4
611	6
612	6
613	4
614	4
615	7
616	8
617	7
618	7
619	5
620	4
621	8
622	2
623	5
624	7
625	8
626	4
627	7
628	5
629	6
630	13
631	4
632	6
633	1
634	9
635	5
636	11
637	6
638	4
639	13
640	6
641	7
642	6
643	8
644	6
645	5
646	4
647	4
648	8
649	4
650	8
651	7
652	10
653	6
654	9
655	11
656	3
657	8
658	8
659	9
660	8
661	8
662	6
663	6
664	3
665	6
666	9
667	6
668	1
669	9
670	5
671	9
672	6
673	5
674	7
675	10
676	8
677	1
678	12
679	2
680	6
681	4
682	4
683	6
684	3
685	9
686	9
687	5
688	4
689	11
690	10
691	13
692	11
693	4
694	5
695	4
696	3
697	8
698	8
699	6
700	1
701	6
702	8
703	3
704	11
705	9
706	8
707	9
708	7
709	12
710	4
711	4
712	4
713	6
714	6
715	6
716	5
717	4
718	4
719	10
720	13
721	9
722	8
723	10
724	10
725	3
726	7
727	5
728	6
729	4
730	6
731	6
732	7
733	6
734	3
735	3
736	6
737	5
738	6
739	4
740	11
741	16
742	7
743	6
744	6
745	4
746	6
747	10
748	8
749	8
750	6
751	3
752	6
753	8
754	7
755	10
756	0
757	6
758	8
759	5
760	7
761	7
762	7
763	11
764	3
765	3
766	4
767	9
768	10
769	4
770	3
771	3
772	9
773	14
774	7
775	9
776	7
777	3
778	6
779	9
780	8
781	4
782	2
783	13
784	7
785	3
786	8
787	5
788	7
789	10
790	14
791	9
792	3
793	5
794	8
795	8
796	10
797	6
798	7
799	10
800	5
801	4
802	3
803	10
804	2
805	5
806	10
807	6
808	6
809	5
810	7
811	6
812	9
813	9
814	14
815	9
816	6
817	5
818	6
819	8
820	6
821	9
822	7
823	7
824	6
825	3
826	4
827	6
828	4
829	10
830	4
831	8
832	10
833	7
834	2
835	8
836	12
837	3
838	6
839	12
840	3
841	6
842	9
843	5
844	6
845	11
846	4
847	6
848	5
849	5
850	6
851	7
852	7
853	5
854	5
855	10
856	4
857	7
858	6
859	9
860	4
861	11
862	11
863	11
864	7
865	6
866	3
867	7
868	3
869	5
870	10
871	5
872	6
873	9
874	3
875	8
876	4
877	8
878	9
879	3
880	8
881	7
882	6
883	4
884	7
885	5
886	6
887	4
888	9
889	7
890	9
891	6
892	9
893	2
894	10
895	7
896	3
897	7
898	7
899	3
900	8
901	9
902	5
903	8
904	4
905	8
906	7
907	3
908	10
909	8
910	5
911	6
912	12
913	7
914	14
915	9
916	6
917	10
918	9
919	6
920	6
921	5
922	12
923	9
924	6
925	5
926	5
927	7
928	6
929	5
930	9
931	5
932	10
933	10
934	6
935	3
936	8
937	9
938	9
939	8
940	9
941	8
942	4
943	10
944	6
945	9
946	9
947	6
948	7
949	8
950	5
951	4
952	2
953	4
954	6
955	2
956	7
957	6
958	5
959	4
960	7
961	6
962	5
963	4
964	3
965	6
966	6
967	6
968	8
969	3
970	8
971	7
972	6
973	8
974	3
975	3
976	6
977	5
978	9
979	4
980	8
981	4
982	5
983	6
984	5
985	7
986	6
987	10
988	7
989	5
990	4
991	3
992	5
993	3
994	9
995	6
996	5
997	4
998	7
999	3
